ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000519.SZ,19960708,3.9274,4.0275,3.819,4.0025,3.8357,0.16680000000000028,4.3486,25059.0,11821.0
000519.SZ,19960705,3.6272,4.0442,3.6272,3.8357,3.6272,0.2084999999999999,5.7482,43150.0,20207.38
000519.SZ,19960704,3.5022,3.6606,3.4188,3.6272,3.5438,0.08340000000000014,2.3534,9465.0,3981.3968
000519.SZ,19960703,3.4688,3.5605,3.4271,3.5438,3.4855,0.05830000000000002,1.6726,5315.0,2226.1238
000519.SZ,19960702,3.4938,3.5855,3.3437,3.4855,3.4938,-0.008299999999999752,-0.2376,6769.0,2803.2262
000519.SZ,19960701,3.5855,3.9191,3.4188,3.4938,3.6689,-0.17510000000000003,-4.7725,14512.0,6306.5137
000519.SZ,19960628,3.4188,3.8941,3.4188,3.6689,3.5689,0.09999999999999964,2.802,29811.0,13319.3848
000519.SZ,19960627,3.6356,3.6689,3.5022,3.5689,3.6439,-0.07499999999999973,-2.0582,7945.0,3386.4924
000519.SZ,19960626,3.6522,3.7356,3.6022,3.6439,3.7523,-0.10840000000000005,-2.8889,9038.0,3962.3585
000519.SZ,19960625,3.5689,3.7523,3.4521,3.7523,3.5355,0.2168000000000001,6.1321,24967.0,10807.272
000519.SZ,19960624,3.5438,3.5855,3.4271,3.5355,3.4771,0.058399999999999785,1.6796,8885.0,3732.0107
000519.SZ,19960621,3.6272,3.7356,3.4605,3.4771,3.5188,-0.04170000000000007,-1.1851,16458.0,7091.4463
000519.SZ,19960620,3.3187,3.5689,3.2854,3.5188,3.327,0.1918000000000002,5.765,17873.0,7460.7526
000519.SZ,19960619,3.2437,3.4021,3.2437,3.327,3.3854,-0.05840000000000023,-1.7251,4579.0,1815.8375
000519.SZ,19960618,3.252,3.4021,3.2103,3.3854,3.2603,0.1251000000000002,3.8371,3777.0,1487.2712
000519.SZ,19960617,3.2937,3.3604,3.2353,3.2603,3.3604,-0.10009999999999986,-2.9788,3797.0,1499.3244
000519.SZ,19960614,3.6189,3.6189,3.3437,3.3604,3.5772,-0.2168000000000001,-6.0606,9170.0,3782.9004
000519.SZ,19960613,3.4021,3.6606,3.2937,3.5772,3.3354,0.24180000000000001,7.2495,17206.0,7195.3515
000519.SZ,19960612,3.2937,3.4188,3.2103,3.3354,3.2854,0.04999999999999982,1.5219,4354.0,1726.8074
000519.SZ,19960611,3.4188,3.4188,3.252,3.2854,3.4188,-0.13339999999999996,-3.902,4490.0,1775.8757
000519.SZ,19960610,3.2937,3.4521,3.252,3.4188,3.252,0.16680000000000028,5.1292,8250.0,3326.8841
000519.SZ,19960607,3.2186,3.4188,3.1269,3.252,3.202,0.04999999999999982,1.5615,7473.0,2946.6774
000519.SZ,19960606,3.1519,3.2937,3.0269,3.202,3.1686,0.033399999999999874,1.0541,4355.0,1648.5818
000519.SZ,19960605,3.0269,3.227,3.0269,3.1686,3.0269,0.14170000000000016,4.6814,5026.0,1887.0892
000519.SZ,19960604,3.1019,3.1019,3.0018,3.0269,3.0852,-0.05830000000000002,-1.8897,4056.0,1471.6433
000519.SZ,19960603,3.252,3.252,2.9852,3.0852,3.1853,-0.10009999999999986,-3.1426,4986.0,1839.5772
000519.SZ,19960531,3.1353,3.302,3.1019,3.1853,3.1353,0.04999999999999982,1.5947,4862.0,1886.2607
000519.SZ,19960530,3.3104,3.3354,3.1102,3.1353,3.2937,-0.15839999999999987,-4.8092,3417.0,1304.4922
000519.SZ,19960529,3.1686,3.3187,3.1519,3.2937,3.1853,0.10840000000000005,3.4031,1938.0,746.0938
000519.SZ,19960528,3.1519,3.202,3.1186,3.1853,3.1936,-0.008300000000000196,-0.2599,3566.0,1343.2915
000519.SZ,19960527,3.1269,3.2353,3.1269,3.1936,3.2603,-0.06669999999999998,-2.0458,1471.0,560.4153
000519.SZ,19960524,3.3771,3.3771,3.252,3.2603,3.3771,-0.11680000000000001,-3.4586,5238.0,2077.4949
000519.SZ,19960523,3.744,3.769,3.3354,3.3771,3.7523,-0.3752,-9.9992,15636.0,6549.6568
000519.SZ,19960522,3.2937,3.7523,3.2186,3.7523,3.277,0.47529999999999983,14.5041,20019.0,8514.7182
000519.SZ,19960521,3.5355,3.5522,3.252,3.277,3.5855,-0.3085,-8.6041,5001.0,2054.0
000519.SZ,19960520,3.744,3.7523,3.5022,3.5855,3.6022,-0.016699999999999715,-0.4636,14609.0,6403.1626
000519.SZ,19960517,3.4855,3.6022,3.4855,3.6022,3.5188,0.0833999999999997,2.3701,11805.0,5019.0228
000519.SZ,19960516,3.3771,3.5939,3.3604,3.5188,3.3521,0.16670000000000007,4.973,13963.0,5806.8303
000519.SZ,19960515,3.252,3.3687,3.252,3.3521,3.2937,0.05840000000000023,1.7731,4203.0,1660.9262
000519.SZ,19960514,3.3771,3.3854,3.2854,3.2937,3.4021,-0.10840000000000005,-3.1863,2772.0,1110.7408
000519.SZ,19960513,3.252,3.4104,3.252,3.4021,3.3104,0.09169999999999989,2.7701,3298.0,1302.6414
000519.SZ,19960510,3.5772,3.5772,3.1686,3.3104,3.2937,0.01670000000000016,0.507,2705.0,1052.7409
000519.SZ,19960509,3.2937,3.3437,3.2186,3.2937,3.3521,-0.05840000000000023,-1.7422,3793.0,1499.6323
000519.SZ,19960508,3.4188,3.4188,3.3187,3.3521,3.4605,-0.10840000000000005,-3.1325,3866.0,1554.5442
000519.SZ,19960507,3.5855,3.5855,3.3854,3.4605,3.5855,-0.125,-3.4863,7512.0,3111.5285
000519.SZ,19960506,3.5855,3.5855,3.3521,3.5855,3.5689,0.016599999999999948,0.4651,9447.0,3925.1836
000519.SZ,19960503,3.4605,3.5689,3.252,3.5689,3.5022,0.06669999999999998,1.9045,6398.0,2597.77
000519.SZ,19960502,4.0442,4.0442,3.4104,3.5022,3.8357,-0.3334999999999999,-8.6946,8549.0,3723.2667
000519.SZ,19960430,4.2943,4.2943,3.4855,3.8357,3.9191,-0.0833999999999997,-2.128,16627.0,7554.0703
000519.SZ,19960429,4.0442,4.4194,3.6689,3.9191,3.9107,0.008399999999999963,0.2148,20468.0,9816.3524
000519.SZ,19960426,3.6522,3.9608,3.5022,3.9107,3.5689,0.34179999999999966,9.5772,34318.0,15633.83
000519.SZ,19960425,4.0692,4.0858,3.3187,3.5689,3.5522,0.01670000000000016,0.4701,29924.0,13065.7315
000519.SZ,19960424,3.2353,3.5522,3.2103,3.5522,3.202,0.35020000000000007,10.9369,24220.0,9780.2967
000519.SZ,19960423,3.0018,3.2687,2.8768,3.202,3.0102,0.19179999999999975,6.3717,13960.0,5224.4879
000519.SZ,19960422,2.8684,3.0435,2.7934,3.0102,2.9768,0.03340000000000032,1.122,11471.0,4061.5645
000519.SZ,19960419,2.9018,2.9852,2.8601,2.9768,2.8768,0.10000000000000009,3.4761,9047.0,3197.4553
000519.SZ,19960418,2.76,2.8768,2.76,2.8768,2.785,0.09179999999999966,3.2962,4221.0,1430.9626
000519.SZ,19960417,2.8267,2.8768,2.7767,2.785,2.8184,-0.033399999999999874,-1.1851,3776.0,1274.8508
000519.SZ,19960416,2.735,2.8351,2.7267,2.8184,2.7267,0.09169999999999989,3.363,4654.0,1552.7617
000519.SZ,19960415,2.71,2.7684,2.685,2.7267,2.7183,0.008399999999999963,0.309,2237.0,732.0345
000519.SZ,19960412,2.6683,2.7517,2.6683,2.7183,2.6933,0.025000000000000355,0.9282,4668.0,1531.0042
000519.SZ,19960411,2.66,2.6933,2.635,2.6933,2.6766,0.016699999999999715,0.6239,1428.0,457.1809
000519.SZ,19960410,2.6683,2.6933,2.6099,2.6766,2.66,0.016599999999999948,0.6241,1352.0,433.1815
000519.SZ,19960409,2.6516,2.735,2.635,2.66,2.635,0.025000000000000355,0.9488,3433.0,1101.3292
000519.SZ,19960408,2.6016,2.6683,2.6016,2.635,2.6016,0.033399999999999874,1.2838,1741.0,549.601
000519.SZ,19960405,2.5599,2.6183,2.5432,2.6016,2.5599,0.04170000000000007,1.629,1167.0,363.5276
000519.SZ,19960404,2.5516,2.5682,2.5015,2.5599,2.5516,0.008299999999999752,0.3253,1339.0,403.0
000519.SZ,19960403,2.5682,2.5682,2.5432,2.5516,2.5516,0.0,0.0,287.0,87.8045
000519.SZ,19960402,2.5682,2.5849,2.5099,2.5516,2.6099,-0.05830000000000002,-2.2338,1102.0,335.4966
000519.SZ,19960401,2.6099,2.6683,2.5682,2.6099,2.5933,0.016599999999999948,0.6401,281.4,88.6148
000519.SZ,19960329,2.5015,2.5933,2.5015,2.5933,2.5849,0.008399999999999963,0.325,632.0,194.6596
000519.SZ,19960328,2.5682,2.6099,2.5682,2.5849,2.6016,-0.016699999999999715,-0.6419,450.0,139.4884
000519.SZ,19960327,2.6266,2.6266,2.5849,2.6016,2.6099,-0.008300000000000196,-0.318,403.0,126.0338
000519.SZ,19960326,2.6683,2.6683,2.6099,2.6099,2.6266,-0.016699999999999715,-0.6358,326.0,102.588
000519.SZ,19960325,2.6516,2.6683,2.6099,2.6266,2.6433,-0.01670000000000016,-0.6318,694.0,219.4596
000519.SZ,19960322,2.6099,2.6433,2.5849,2.6433,2.6099,0.033399999999999874,1.2797,270.0,84.7879
000519.SZ,19960321,2.6016,2.635,2.6016,2.6099,2.6266,-0.016699999999999715,-0.6358,214.0,67.2827
000519.SZ,19960320,2.6433,2.6433,2.5933,2.6266,2.5849,0.041699999999999626,1.6132,172.0,54.1768
000519.SZ,19960319,2.6683,2.6683,2.5849,2.5849,2.6016,-0.016699999999999715,-0.6419,304.0,95.3457
000519.SZ,19960318,2.5849,2.6516,2.5849,2.6016,2.5849,0.016699999999999715,0.6461,141.0,44.1346
000519.SZ,19960315,2.6016,2.6016,2.5766,2.5849,2.5933,-0.008399999999999963,-0.3239,322.0,99.849
000519.SZ,19960314,2.5849,2.6266,2.5766,2.5933,2.5849,0.008399999999999963,0.325,341.0,106.2454
000519.SZ,19960313,2.5682,2.6016,2.5682,2.5849,2.5849,0.0,0.0,309.0,96.0594
000519.SZ,19960312,2.6099,2.6099,2.5599,2.5849,2.6099,-0.02499999999999991,-0.9579,541.0,167.512
000519.SZ,19960311,2.635,2.6433,2.6016,2.6099,2.6516,-0.04170000000000007,-1.5726,747.0,234.9968
000519.SZ,19960308,2.6266,2.6683,2.6266,2.6516,2.6516,0.0,0.0,392.0,124.3704
000519.SZ,19960307,2.7434,2.7434,2.6183,2.6516,2.6433,0.008300000000000196,0.314,856.0,271.852
000519.SZ,19960306,2.735,2.735,2.6266,2.6433,2.735,-0.09169999999999989,-3.3528,573.0,182.8438
000519.SZ,19960305,2.7517,2.8267,2.71,2.735,2.8101,-0.07509999999999994,-2.6725,2582.0,848.4587
000519.SZ,19960304,2.6683,2.8101,2.66,2.8101,2.66,0.15009999999999968,5.6429,2193.0,721.4235
000519.SZ,19960216,2.6516,2.6766,2.6183,2.66,2.6099,0.05010000000000003,1.9196,1125.0,358.8833
000519.SZ,19960215,2.5849,2.6183,2.5682,2.6099,2.6016,0.008300000000000196,0.319,581.0,180.5893
000519.SZ,19960214,2.6266,2.6433,2.5933,2.6016,2.6266,-0.02499999999999991,-0.9518,516.0,162.8634
000519.SZ,19960213,2.6016,2.6433,2.6016,2.6266,2.5682,0.058399999999999785,2.274,487.0,153.3845
000519.SZ,19960212,2.5682,2.5849,2.5516,2.5682,2.5849,-0.01670000000000016,-0.6461,258.0,79.5258
000519.SZ,19960209,2.5516,2.5849,2.5516,2.5849,2.5682,0.01670000000000016,0.6503,138.0,42.8552
000519.SZ,19960208,2.5682,2.5849,2.5682,2.5682,2.5849,-0.01670000000000016,-0.6461,78.0,24.2412
000519.SZ,19960207,2.5682,2.6183,2.5682,2.5849,2.5682,0.01670000000000016,0.6503,234.0,73.0135
000519.SZ,19960206,2.5766,2.5933,2.5682,2.5682,2.5849,-0.01670000000000016,-0.6461,480.0,148.2516
000519.SZ,19960205,2.6183,2.6266,2.5849,2.5849,2.6183,-0.033399999999999874,-1.2756,281.0,87.754
000519.SZ,19960202,2.6433,2.6433,2.5849,2.6183,2.66,-0.04170000000000007,-1.5677,600.0,187.75
000519.SZ,19960201,2.6266,2.66,2.6266,2.66,2.6516,0.008399999999999963,0.3168,247.0,78.6936
000519.SZ,19960131,2.6016,2.66,2.6016,2.6516,2.6266,0.025000000000000355,0.9518,228.0,72.0898
000519.SZ,19960130,2.6683,2.6683,2.5849,2.6266,2.6266,0.0,0.0,1046.0,330.0672
000519.SZ,19960129,2.6683,2.6683,2.6183,2.6266,2.6516,-0.025000000000000355,-0.9428,282.0,89.019
000519.SZ,19960126,2.5432,2.8184,2.5432,2.6516,2.5849,0.06669999999999998,2.5804,1562.0,503.3635
000519.SZ,19960125,2.5766,2.6516,2.5682,2.5849,2.5849,0.0,0.0,699.0,220.1541
000519.SZ,19960124,2.3598,2.6183,2.3598,2.5849,2.5682,0.01670000000000016,0.6503,444.0,131.8402
000519.SZ,19960123,2.5516,2.5849,2.5432,2.5682,2.5599,0.008300000000000196,0.3242,465.0,142.7706
000519.SZ,19960122,2.6516,2.66,2.5599,2.5599,2.6016,-0.04170000000000007,-1.6029,405.0,125.327
000519.SZ,19960119,2.5849,2.6266,2.5432,2.6016,2.6016,0.0,0.0,467.0,145.7933
000519.SZ,19960118,2.6683,2.6683,2.6016,2.6016,2.6933,-0.09169999999999989,-3.4047,583.0,183.619
000519.SZ,19960117,2.6933,2.7183,2.6933,2.6933,2.71,-0.01670000000000016,-0.6162,288.0,93.1639
000519.SZ,19960116,2.7183,2.7517,2.5099,2.71,2.7183,-0.008300000000000196,-0.3053,457.0,145.6791
000519.SZ,19960115,2.6933,2.7267,2.6933,2.7183,2.7183,0.0,0.0,397.0,129.1628
000519.SZ,19960112,2.6933,2.735,2.6933,2.7183,2.7017,0.016599999999999948,0.6144,592.0,192.9492
000519.SZ,19960111,2.71,2.71,2.5266,2.7017,2.71,-0.008299999999999752,-0.3063,1097.0,350.4537
000519.SZ,19960110,2.7517,2.7517,2.7017,2.71,2.785,-0.07500000000000018,-2.693,642.0,209.5283
000519.SZ,19960109,2.7434,2.7934,2.7183,2.785,2.71,0.07500000000000018,2.7675,465.0,154.6592
000519.SZ,19960108,2.6099,2.735,2.6016,2.71,2.71,0.0,0.0,445.0,144.5428
000519.SZ,19960105,2.8351,2.8601,2.71,2.71,2.8184,-0.10840000000000005,-3.8462,945.0,314.853
000519.SZ,19960104,2.7684,2.9101,2.735,2.8184,2.7934,0.02499999999999991,0.895,1451.0,491.1692
000519.SZ,19960103,2.71,2.7934,2.6683,2.7934,2.735,0.05840000000000023,2.1353,1218.0,394.079
000519.SZ,19960102,2.8184,2.8267,2.71,2.735,3.1603,-0.4253,-13.4576,1291.0,425.876
000519.SZ,19951229,2.785,3.1603,2.7517,3.1603,2.7934,0.3668999999999998,13.1345,1556.0,525.6797
000519.SZ,19951228,2.8601,2.8684,2.7934,2.7934,2.8351,-0.04170000000000007,-1.4708,477.0,161.0245
000519.SZ,19951227,2.8101,2.8434,2.7934,2.8351,2.8267,0.008399999999999963,0.2972,447.0,150.7787
000519.SZ,19951226,2.8851,2.8851,2.8184,2.8267,2.8684,-0.041699999999999626,-1.4538,361.0,122.85
000519.SZ,19951225,2.9185,2.9185,2.8601,2.8684,2.9768,-0.10840000000000005,-3.6415,627.0,216.8849
000519.SZ,19951222,2.9518,2.9852,2.9268,2.9768,2.9685,0.008299999999999752,0.2796,291.0,103.656
000519.SZ,19951221,3.0435,3.0602,2.9685,2.9685,2.9768,-0.008299999999999752,-0.2788,348.0,125.9229
000519.SZ,19951220,2.9351,2.9768,2.9185,2.9768,2.9518,0.02499999999999991,0.8469,322.0,114.553
000519.SZ,19951219,2.8851,3.0018,2.8017,2.9518,2.9435,0.008300000000000196,0.282,680.0,238.2851
000519.SZ,19951218,2.9852,3.0769,2.9185,2.9435,3.0102,-0.06670000000000043,-2.2158,606.0,215.76
000519.SZ,19951215,3.0018,3.0769,2.9602,3.0102,3.0185,-0.008299999999999752,-0.275,812.0,292.3317
000519.SZ,19951214,3.0352,3.0435,2.9602,3.0185,3.0352,-0.01670000000000016,-0.5502,653.0,236.2697
000519.SZ,19951213,3.0852,3.0852,3.0018,3.0352,3.0936,-0.058399999999999785,-1.8878,1189.0,431.394
000519.SZ,19951212,3.0185,3.1102,3.0185,3.0936,3.0519,0.04170000000000007,1.3664,426.0,155.4706
000519.SZ,19951211,3.0185,3.0852,3.0185,3.0519,3.1019,-0.050000000000000266,-1.6119,589.0,216.6905
000519.SZ,19951208,3.1353,3.1603,3.0852,3.1019,3.0936,0.008300000000000196,0.2683,321.0,120.0113
000519.SZ,19951207,3.0852,3.1019,3.0686,3.0936,3.1019,-0.008300000000000196,-0.2676,254.0,94.0734
000519.SZ,19951206,3.0852,3.1186,3.0852,3.1019,3.0936,0.008300000000000196,0.2683,645.0,239.4207
000519.SZ,19951205,3.1353,3.1353,3.0852,3.0936,3.0936,0.0,0.0,333.0,123.7246
000519.SZ,19951204,3.0852,3.1102,3.0769,3.0936,3.1102,-0.016599999999999948,-0.5337,385.0,142.8542
000519.SZ,19951201,3.0852,3.1186,3.0769,3.1102,3.1269,-0.01670000000000016,-0.5341,659.0,245.0511
000519.SZ,19951130,3.1436,3.1436,3.0852,3.1269,3.1519,-0.02499999999999991,-0.7932,771.0,287.9282
000519.SZ,19951129,3.1853,3.2103,3.1519,3.1519,3.202,-0.05010000000000003,-1.5646,719.0,274.8598
000519.SZ,19951128,3.2353,3.2353,3.1853,3.202,3.252,-0.04999999999999982,-1.5375,840.0,322.4639
000519.SZ,19951127,3.3104,3.3354,3.2353,3.252,3.2687,-0.01670000000000016,-0.5109,861.0,337.4579
000519.SZ,19951124,3.3354,3.3354,3.252,3.2687,3.252,0.01670000000000016,0.5135,760.0,298.727
000519.SZ,19951123,3.2937,3.2937,3.227,3.252,3.2937,-0.04170000000000007,-1.2661,856.0,334.442
000519.SZ,19951122,3.327,3.3354,3.252,3.2937,3.327,-0.03330000000000011,-1.0009,1016.0,400.779
000519.SZ,19951121,3.2603,3.327,3.252,3.327,3.2687,0.05830000000000002,1.7836,1578.0,625.584
000519.SZ,19951120,3.202,3.2854,3.1853,3.2687,3.2437,0.02499999999999991,0.7707,1000.0,390.918
000519.SZ,19951117,3.1686,3.2687,3.1102,3.2437,3.252,-0.008299999999999752,-0.2552,756.0,292.0
000519.SZ,19951116,3.252,3.2854,3.2437,3.252,3.2437,0.008299999999999752,0.2559,1089.0,425.943
000519.SZ,19951115,3.2186,3.252,3.1936,3.2437,3.2353,0.008399999999999963,0.2596,701.0,272.014
000519.SZ,19951114,3.202,3.252,3.202,3.2353,3.2186,0.01670000000000016,0.5189,968.0,373.68
000519.SZ,19951113,3.2186,3.2437,3.2103,3.2186,3.2603,-0.04170000000000007,-1.279,1311.0,507.149
000519.SZ,19951110,3.2603,3.302,3.252,3.2603,3.2687,-0.008399999999999963,-0.257,1565.0,614.243
000519.SZ,19951109,3.2687,3.2937,3.2437,3.2687,3.2937,-0.02499999999999991,-0.759,1531.0,598.262
000519.SZ,19951108,3.3771,3.3771,3.2103,3.2937,3.3521,-0.05840000000000023,-1.7422,1641.0,649.722
000519.SZ,19951107,3.3354,3.3687,3.3354,3.3521,3.3354,0.01670000000000016,0.5007,1833.0,735.279
000519.SZ,19951106,3.3604,3.3687,3.2937,3.3354,3.3687,-0.03330000000000011,-0.9885,1644.0,654.718
000519.SZ,19951103,3.3354,3.3771,3.252,3.3687,3.3187,0.04999999999999982,1.5066,3293.0,1302.681
000519.SZ,19951102,3.202,3.3354,3.202,3.3187,3.3187,0.0,0.0,2116.0,843.514
000519.SZ,19951101,3.2937,3.3604,3.2353,3.3187,3.3354,-0.016699999999999715,-0.5007,3585.0,1416.46
000519.SZ,19951031,3.4605,3.4605,3.2937,3.3354,3.5272,-0.1918000000000002,-5.4377,8400.0,3387.081
000519.SZ,19951030,3.5188,3.6939,3.5022,3.5272,3.5022,0.02499999999999991,0.7138,7230.0,3115.351
000519.SZ,19951027,3.6356,3.719,3.4855,3.5022,3.6356,-0.13339999999999996,-3.6693,3396.0,1440.827
000519.SZ,19951026,3.719,3.719,3.6022,3.6356,3.719,-0.0833999999999997,-2.2425,5314.0,2328.447
000519.SZ,19951025,3.7523,3.9774,3.6689,3.719,3.6522,0.06679999999999975,1.829,11548.0,5183.157
000519.SZ,19951024,3.7106,3.7606,3.5689,3.6522,3.6939,-0.04170000000000007,-1.1289,7917.0,3480.15
000519.SZ,19951023,3.6522,3.9024,3.6522,3.6939,3.4521,0.24180000000000001,7.0044,35356.0,15913.723
000519.SZ,19951020,3.1853,3.4938,3.1436,3.4521,3.1936,0.2585000000000002,8.0943,4867.0,1930.75
000519.SZ,19951019,3.252,3.2603,3.1936,3.1936,3.2437,-0.05010000000000003,-1.5445,1365.0,527.709
000519.SZ,19951018,3.252,3.252,3.202,3.2437,3.227,0.01670000000000016,0.5175,1169.0,452.572
000519.SZ,19951017,3.2103,3.252,3.1936,3.227,3.2186,0.008399999999999963,0.261,835.0,322.085
000519.SZ,19951016,3.2103,3.252,3.1686,3.2186,3.1936,0.02499999999999991,0.7828,957.0,366.992
000519.SZ,19951013,3.2103,3.252,3.1686,3.1936,3.1936,0.0,0.0,1396.0,536.69
